leaguegoals,isamongtopscorers,yellows,isamongtopscorersinteam,jerseynumber,position,artificialkey,teamid,leaguegoalsprevmatch,injury,leagueappearances,istopscorer,leaguegoalsprevthreematches,playerid,form,reds
0,0,0,0,99,28,11585,113142,0,0,0,0,0,223320,3,0
0,0,0,0,17,28,11586,113142,0,0,0,0,0,194907,3,0
0,0,0,0,77,28,11587,113142,0,0,0,0,0,223123,3,0
0,0,0,0,20,28,11588,113142,0,0,0,0,0,243884,3,0
0,0,0,0,78,28,11589,113142,0,0,0,0,0,209827,3,0
0,0,0,0,46,29,11590,113142,0,0,0,0,0,245318,3,0
0,0,0,0,9,29,11591,113142,0,0,0,0,0,229596,3,0
0,0,0,0,82,29,11592,113142,0,0,0,0,0,237737,3,0
0,0,0,0,25,29,11593,113142,0,0,0,0,0,237545,3,0
0,0,0,0,29,29,11594,113142,0,0,0,0,0,199614,3,0
0,0,0,0,47,29,11595,113142,0,0,0,0,0,245804,3,0
0,0,0,0,45,29,11596,113142,0,0,0,0,0,237236,3,0
0,0,0,0,25,0,11597,113259,0,0,0,0,0,202778,5,0
0,0,0,0,18,3,11598,113259,0,0,0,0,0,239819,5,0
1,0,0,1,44,4,11599,113259,0,0,0,0,0,225680,5,0
0,0,0,0,16,6,11600,113259,0,0,0,0,0,239050,5,0
0,0,0,0,29,7,11601,113259,0,0,0,0,0,223511,3,0
0,0,0,0,19,10,11602,113259,0,0,0,0,0,238587,3,0
0,0,0,0,87,12,11603,113259,0,0,0,0,0,168253,3,0
1,0,0,1,6,13,11604,113259,0,0,0,0,1,200438,5,0
3,1,0,1,22,15,11605,113259,1,0,0,0,1,190593,4,0
0,0,0,0,10,16,11606,113259,0,0,0,0,0,167753,4,0
0,0,0,0,9,25,11607,113259,0,0,0,0,0,210439,3,0
0,0,0,0,20,28,11608,113259,0,0,0,0,0,183936,4,0
0,0,0,0,8,28,11609,113259,0,0,0,0,0,172872,3,0
0,0,0,0,77,28,11610,113259,0,0,0,0,0,239468,3,0
0,0,0,0,39,28,11611,113259,0,0,0,0,0,223726,3,0
0,0,0,0,35,28,11612,113259,0,0,0,0,0,239477,3,0
1,0,0,1,7,28,11613,113259,0,0,0,0,0,184518,3,0
0,0,0,0,17,28,11614,113259,0,0,0,0,0,198017,3,0
0,0,0,0,4,28,11615,113259,0,0,0,0,0,232707,3,0
0,0,0,0,61,28,11616,113259,0,0,0,0,0,244486,3,0
0,0,0,0,21,28,11617,113259,0,0,0,0,0,183519,3,0
0,0,0,0,28,28,11618,113259,0,0,0,0,0,205225,3,0
0,0,0,0,11,28,11619,113259,0,0,0,0,0,223114,4,0
0,0,0,0,30,29,11620,113259,0,0,0,0,0,195357,3,0
0,0,0,0,24,29,11621,113259,0,0,0,0,0,239469,3,0
0,0,0,0,15,29,11622,113259,0,0,0,0,0,223190,3,0
0,0,0,0,66,29,11623,113259,0,0,0,0,0,233328,3,0
0,0,0,0,43,29,11624,113259,0,0,0,0,0,240476,3,0
0,0,0,0,41,29,11625,113259,0,0,0,0,0,240483,3,0
0,0,0,0,1,0,11626,211,0,0,0,0,0,244258,3,0
0,0,0,0,30,3,11627,211,0,0,0,0,0,225995,3,0
0,0,0,0,28,4,11628,211,0,0,0,0,0,190868,3,0
0,0,0,0,66,6,11629,211,0,0,0,0,0,204043,3,0
0,0,0,0,22,7,11630,211,0,0,0,0,0,193250,3,0
0,0,0,0,5,9,11631,211,0,0,0,0,0,216350,3,0
0,0,0,0,14,11,11632,211,0,0,0,0,0,244264,3,0
0,0,0,0,8,12,11633,211,0,0,0,0,0,193780,3,0
0,0,0,0,99,16,11634,211,0,0,0,0,0,221174,3,0
0,0,0,0,7,18,11635,211,0,0,0,0,0,244260,3,0
0,0,0,0,11,25,11636,211,0,0,0,0,0,179565,3,0
0,0,0,0,9,28,11637,211,0,0,0,0,0,208269,3,0
0,0,0,0,34,28,11638,211,0,0,0,0,0,244271,3,0
0,0,0,0,2,28,11639,211,0,0,0,0,0,244259,3,0
0,0,0,0,55,28,11640,211,0,0,0,0,0,244272,3,0
0,0,0,0,40,28,11641,211,0,0,0,0,0,241671,3,0
0,0,0,0,92,28,11642,211,0,0,0,0,0,211626,3,0
0,0,0,0,31,28,11643,211,0,0,0,0,0,241672,3,0
0,0,0,0,13,28,11644,211,0,0,0,0,0,244263,3,0
0,0,0,0,97,28,11645,211,0,0,0,0,0,244273,3,0
0,0,0,0,17,28,11646,211,0,0,0,0,0,244266,3,0
0,0,0,0,10,28,11647,211,0,0,0,0,0,244261,3,0
0,0,0,0,12,28,11648,211,0,0,0,0,0,244262,3,0
0,0,0,0,27,29,11649,211,0,0,0,0,0,244270,3,0
0,0,0,0,16,29,11650,211,0,0,0,0,0,224506,3,0
0,0,0,0,21,29,11651,211,0,0,0,0,0,215455,3,0
0,0,0,0,4,29,11652,211,0,0,0,0,0,192767,3,0
0,0,0,0,77,29,11653,211,0,0,0,0,0,206129,3,0
0,0,0,0,1,0,11654,266,0,0,0,0,0,244467,3,0
0,0,0,0,5,3,11655,266,0,0,0,0,0,244470,3,0
0,0,0,0,13,4,11656,266,0,0,0,0,0,236690,3,0
0,0,0,0,19,6,11657,266,0,0,0,0,0,228236,3,0
0,0,0,0,18,7,11658,266,0,0,0,0,0,204125,3,0
0,0,0,0,10,9,11659,266,0,0,0,0,0,189600,3,0
0,0,0,0,22,11,11660,266,0,0,0,0,0,236792,3,0
0,0,0,0,17,12,11661,266,0,0,0,0,0,186119,3,0
0,0,0,0,8,16,11662,266,0,0,0,0,0,236548,3,0
0,0,0,0,6,18,11663,266,0,0,0,0,0,236547,3,0
0,0,0,0,21,25,11664,266,0,0,0,0,0,183211,3,0
0,0,0,0,11,28,11665,266,0,0,0,0,0,198429,3,0
0,0,0,0,15,28,11666,266,0,0,0,0,0,180808,3,0
0,0,0,0,28,28,11667,266,0,0,0,0,0,237404,3,0
0,0,0,0,25,28,11668,266,0,0,0,0,0,201163,3,0
0,0,0,0,31,28,11669,266,0,0,0,0,0,192792,3,0
0,0,0,0,20,28,11670,266,0,0,0,0,0,239117,3,0
0,0,0,0,9,28,11671,266,0,0,0,0,0,224739,3,0
0,0,0,0,12,28,11672,266,0,0,0,0,0,199323,3,0
0,0,0,0,4,28,11673,266,0,0,0,0,0,238940,3,0
0,0,0,0,29,28,11674,266,0,0,0,0,0,244796,3,0
0,0,0,0,24,28,11675,266,0,0,0,0,0,187837,3,0
0,0,0,0,30,28,11676,266,0,0,0,0,0,244468,3,0
0,0,0,0,14,29,11677,266,0,0,0,0,0,204506,3,0
0,0,0,0,39,29,11678,266,0,0,0,0,0,245850,3,0
0,0,0,0,16,29,11679,266,0,0,0,0,0,244795,3,0
0,0,0,0,26,29,11680,266,0,0,0,0,0,227706,3,0
0,0,0,0,23,29,11681,266,0,0,0,0,0,244794,3,0
0,0,0,0,1,0,11682,267,0,0,0,0,0,238033,3,0
0,0,0,0,18,3,11683,267,0,0,0,0,0,212048,3,0
0,0,0,0,2,4,11684,267,0,0,0,0,0,167812,3,0
0,0,0,0,5,6,11685,267,0,0,0,0,0,211250,3,0
0,0,0,0,26,7,11686,267,0,0,0,0,0,189923,3,0
0,0,0,0,17,10,11687,267,0,0,0,0,0,231077,3,0
0,0,0,0,10,12,11688,267,0,0,0,0,0,212207,3,0
0,0,0,0,9,14,11689,267,0,0,0,0,0,213353,3,0
0,0,0,0,22,16,11690,267,0,0,0,0,0,240037,3,0
0,0,0,0,30,24,11691,267,0,0,0,0,0,229793,3,0
0,0,0,0,23,26,11692,267,0,0,0,0,0,189480,3,0
0,0,0,0,14,28,11693,267,0,0,0,0,0,189961,3,0
0,0,0,0,6,28,11694,267,0,0,0,0,0,184376,3,0
0,0,0,0,25,28,11695,267,0,0,0,0,0,242674,3,0
0,0,0,0,19,28,11696,267,0,0,0,0,0,240034,3,0
0,0,0,0,29,28,11697,267,0,0,0,0,0,193512,3,0
0,0,0,0,16,28,11698,267,0,0,0,0,0,239808,3,0
0,0,0,0,88,28,11699,267,0,0,0,0,0,223354,3,0
0,0,0,0,35,28,11700,267,0,0,0,0,0,155980,3,0
0,0,0,0,4,28,11701,267,0,0,0,0,0,240031,3,0
0,0,0,0,7,28,11702,267,0,0,0,0,0,240223,3,0
0,0,0,0,33,28,11703,267,0,0,0,0,0,200527,3,0
0,0,0,0,28,28,11704,267,0,0,0,0,0,201000,3,0
0,0,0,0,11,29,11705,267,0,0,0,0,0,206316,3,0
0,0,0,0,20,29,11706,267,0,0,0,0,0,242677,3,0
0,0,0,0,8,29,11707,267,0,0,0,0,0,240039,3,0
0,0,0,0,56,29,11708,267,0,0,0,0,0,240035,3,0
0,0,0,0,1,0,11709,278,0,0,0,0,0,239272,3,0
0,0,0,0,2,3,11710,278,0,0,0,0,0,226075,3,0
0,0,0,0,4,4,11711,278,0,0,0,0,0,216523,3,0
0,0,0,0,19,6,11712,278,0,0,0,0,0,176483,3,0
0,0,0,0,23,7,11713,278,0,0,0,0,0,192102,3,0
0,0,0,0,25,9,11714,278,0,0,0,0,0,239845,3,0
0,0,0,0,8,11,11715,278,0,0,0,0,0,224075,3,0
0,0,0,0,14,12,11716,278,0,0,0,0,0,208250,3,0
0,0,0,0,31,16,11717,278,0,0,0,0,0,222041,3,0
0,0,0,0,20,18,11718,278,0,0,0,0,0,208224,3,0
0,0,0,0,10,25,11719,278,0,0,0,0,0,205855,3,0
0,0,0,0,95,28,11720,278,0,0,0,0,0,213902,3,0
0,0,0,0,12,28,11721,278,0,0,0,0,0,203810,3,0
0,0,0,0,3,28,11722,278,0,0,0,0,0,210118,3,0
0,0,0,0,15,28,11723,278,0,0,0,0,0,198900,3,0
0,0,0,0,16,28,11724,278,0,0,0,0,0,239846,3,0
0,0,0,0,22,28,11725,278,0,0,0,0,0,220715,3,0
0,0,0,0,9,28,11726,278,0,0,0,0,0,239842,3,0
0,0,0,0,28,28,11727,278,0,0,0,0,0,202095,3,0
0,0,0,0,5,28,11728,278,0,0,0,0,0,239841,3,0
0,0,0,0,39,28,11729,278,0,0,0,0,0,201991,3,0
0,0,0,0,7,28,11730,278,0,0,0,0,0,244605,3,0
0,0,0,0,33,28,11731,278,0,0,0,0,0,239867,3,0
0,0,0,0,6,29,11732,278,0,0,0,0,0,193029,3,0
0,0,0,0,77,29,11733,278,0,0,0,0,0,241887,3,0
0,0,0,0,70,29,11734,278,0,0,0,0,0,245392,3,0
0,0,0,0,11,29,11735,278,0,0,0,0,0,207684,3,0
0,0,0,0,24,29,11736,278,0,0,0,0,0,245540,3,0
0,0,0,0,22,0,11737,280,0,0,0,0,0,210327,3,0
0,0,0,0,14,3,11738,280,0,0,0,0,0,190824,3,0
0,0,0,0,25,4,11739,280,0,0,0,0,0,193143,3,0
0,0,0,0,26,6,11740,280,0,0,0,0,0,194947,3,0
0,0,0,0,21,7,11741,280,0,0,0,0,0,232223,3,0
0,0,0,0,6,9,11742,280,0,0,0,0,0,198648,3,0
0,0,0,0,4,11,11743,280,0,0,0,0,0,237520,3,0
0,0,0,0,11,12,11744,280,0,0,0,0,0,178115,3,0
0,0,0,0,56,16,11745,280,0,0,0,0,0,226766,3,0
0,0,0,0,7,18,11746,280,0,0,0,0,0,203980,3,0
0,0,0,0,9,25,11747,280,0,0,0,0,0,198150,3,0
0,0,0,0,12,28,11748,280,0,0,0,0,0,209236,3,0
0,0,0,0,19,28,11749,280,0,0,0,0,0,244287,3,0
0,0,0,0,66,28,11750,280,0,0,0,0,0,228386,3,0
0,0,0,0,23,28,11751,280,0,0,0,0,0,239106,3,0
0,0,0,0,93,28,11752,280,0,0,0,0,0,212442,3,0
0,0,0,0,10,28,11753,280,0,0,0,0,0,197117,3,0
0,0,0,0,17,28,11754,280,0,0,0,0,0,221564,3,0
0,0,0,0,35,28,11755,280,0,0,0,0,0,181459,3,0
0,0,0,0,42,29,11756,111592,0,0,0,0,0,20289,3,0
0,0,0,0,18,28,11757,280,0,0,0,0,0,210259,3,0
0,0,0,0,20,28,11758,280,0,0,0,0,0,241746,3,0
0,0,0,0,8,28,11759,280,0,0,0,0,0,234987,3,0
0,0,0,0,27,29,11760,280,0,0,0,0,0,244344,3,0
0,0,0,0,90,29,11761,280,0,0,0,0,0,214207,3,0
0,0,0,0,5,29,11762,280,0,0,0,0,0,223922,3,0
0,0,0,0,1,29,11763,280,0,0,0,0,0,222779,3,0
0,0,0,0,33,29,11764,280,0,0,0,0,0,244345,3,0
0,0,0,0,35,0,11765,315,0,0,0,0,0,148119,3,0
0,0,0,0,50,4,11766,315,0,0,0,0,0,238621,3,0
0,0,0,0,5,5,11767,315,0,0,0,0,0,187517,3,0
0,0,0,0,23,6,11768,315,0,0,0,0,0,208522,3,0
0,0,0,0,29,10,11769,315,0,0,0,0,0,244238,3,0
0,0,0,0,2,12,11770,315,0,0,0,0,0,193525,3,0
0,0,0,0,10,13,11771,315,0,0,0,0,0,187735,3,0
0,0,0,0,8,15,11772,315,0,0,0,0,0,241095,3,0
0,0,0,0,42,16,11773,315,0,0,0,0,0,192087,3,0
0,0,0,0,9,24,11774,315,0,0,0,0,0,235029,3,0
0,0,0,0,11,26,11775,315,0,0,0,0,0,188484,3,0
0,0,0,0,25,28,11776,315,0,0,0,0,0,242079,3,0
0,0,0,0,20,28,11777,315,0,0,0,0,0,237973,3,0
0,0,0,0,14,28,11778,315,0,0,0,0,0,167601,3,0
0,0,0,0,3,28,11779,315,0,0,0,0,0,224715,3,0
0,0,0,0,1,28,11780,315,0,0,0,0,0,222510,3,0
0,0,0,0,75,28,11781,315,0,0,0,0,0,225482,3,0
0,0,0,0,77,28,11782,315,0,0,0,0,0,225614,3,0
0,0,0,0,15,28,11783,315,0,0,0,0,0,213486,3,0
0,0,0,0,31,28,11784,315,0,0,0,0,0,232239,3,0
0,0,0,0,70,28,11785,315,0,0,0,0,0,244879,3,0
0,0,0,0,98,28,11786,315,0,0,0,0,0,234857,3,0
0,0,0,0,22,28,11787,315,0,0,0,0,0,244878,3,0
0,0,0,0,17,29,11788,315,0,0,0,0,0,238196,3,0
0,0,0,0,19,29,11789,315,0,0,0,0,0,232479,3,0
0,0,0,0,71,29,11790,315,0,0,0,0,0,244881,3,0
0,0,0,0,72,29,11791,315,0,0,0,0,0,225479,3,0
0,0,0,0,80,29,11792,315,0,0,0,0,0,240577,3,0
0,0,0,0,31,0,11793,393,0,0,0,0,0,240493,3,0
0,0,0,0,3,3,11794,393,0,0,0,0,0,158942,3,0
0,0,0,0,15,4,11795,393,0,0,0,0,0,172685,3,0
0,0,0,0,5,6,11796,393,0,0,0,0,0,178614,3,0
0,0,0,0,20,7,11797,393,0,0,0,0,0,177553,3,0
0,0,0,0,8,9,11798,393,0,0,0,0,0,184999,3,0
0,0,0,0,19,11,11799,393,0,0,0,0,0,176731,3,0
0,0,0,0,7,12,11800,393,0,0,0,0,0,187702,3,0
0,0,0,0,18,16,11801,393,0,0,0,0,0,240271,3,0
0,0,0,0,10,18,11802,393,0,0,0,0,0,208053,3,0
0,0,0,0,9,25,11803,393,0,0,0,0,0,189757,3,0
0,0,0,0,21,28,11804,393,0,0,0,0,0,178090,3,0
0,0,0,0,74,28,11805,393,0,0,0,0,0,233600,3,0
0,0,0,0,34,28,11806,393,0,0,0,0,0,195860,3,0
0,0,0,0,13,28,11807,393,0,0,0,0,0,172886,3,0
0,0,0,0,1,28,11808,393,0,0,0,0,0,215069,3,0
0,0,0,0,98,28,11809,393,0,0,0,0,0,239953,3,0
0,0,0,0,6,28,11810,393,0,0,0,0,0,233512,3,0
0,0,0,0,87,28,11811,393,0,0,0,0,0,192238,3,0
0,0,0,0,28,28,11812,393,0,0,0,0,0,234980,3,0
0,0,0,0,71,28,11813,393,0,0,0,0,0,185129,3,0
0,0,0,0,11,28,11814,393,0,0,0,0,0,210947,3,0
0,0,0,0,47,28,11815,393,0,0,0,0,0,213418,3,0
0,0,0,0,99,29,11816,393,0,0,0,0,0,237543,3,0
0,0,0,0,70,29,11817,393,0,0,0,0,0,204030,3,0
0,0,0,0,30,29,11818,393,0,0,0,0,0,194086,3,0
0,0,0,0,53,29,11819,393,0,0,0,0,0,245513,3,0
0,0,0,0,1,0,11820,1884,0,0,0,0,0,207683,3,0
0,0,0,0,2,2,11821,1884,0,0,0,0,0,189300,3,0
0,0,0,0,4,4,11822,1884,0,0,0,0,0,240409,3,0
0,0,0,0,5,5,11823,1884,0,0,0,0,0,212795,3,0
0,0,0,0,21,6,11824,1884,0,0,0,0,0,208260,3,0
0,0,0,0,3,8,11825,1884,0,0,0,0,0,215144,3,0
0,0,0,0,18,23,11826,1884,0,0,0,0,0,240561,3,0
0,0,0,0,8,13,11827,1884,0,0,0,0,0,210401,3,0
0,0,0,0,26,15,11828,1884,0,0,0,0,0,202149,3,0
0,0,0,0,10,27,11829,1884,0,0,0,0,0,183870,3,0
0,0,0,0,9,25,11830,1884,0,0,0,0,0,186140,3,0
0,0,0,0,7,28,11831,1884,0,0,0,0,0,208766,3,0
0,0,0,0,11,28,11832,1884,0,0,0,0,0,236696,3,0
0,0,0,0,78,28,11833,1884,0,0,0,0,0,190658,3,0
0,0,0,0,44,28,11834,1884,0,0,0,0,0,236458,3,0
0,0,0,0,27,28,11835,1884,0,0,0,0,0,224846,3,0
0,0,0,0,22,28,11836,1884,0,0,0,0,0,210867,3,0
0,0,0,0,6,28,11837,1884,0,0,0,0,0,237079,3,0
0,0,0,0,77,28,11838,1884,0,0,0,0,0,245333,3,0
0,0,0,0,12,28,11839,1884,0,0,0,0,0,225768,3,0
0,0,0,0,29,28,11840,1884,0,0,0,0,0,245811,3,0
0,0,0,0,32,28,11841,1884,0,0,0,0,0,239886,3,0
0,0,0,0,17,28,11842,1884,0,0,0,0,0,240563,3,0
0,0,0,0,99,29,11843,1884,0,0,0,0,0,245732,3,0
0,0,0,0,24,29,11844,1884,0,0,0,0,0,245383,3,0
0,0,0,0,61,29,11845,1884,0,0,0,0,0,237081,3,0
0,0,0,0,20,29,11846,1884,0,0,0,0,0,222540,3,0
0,0,0,0,23,29,11847,1884,0,0,0,0,0,245393,3,0
0,0,0,0,88,0,11848,100325,0,0,0,0,0,220564,3,0
0,0,0,0,8,3,11849,100325,0,0,0,0,0,205951,3,0
0,0,0,0,32,4,11850,100325,0,0,0,0,0,238456,3,0
0,0,0,0,5,6,11851,100325,0,0,0,0,0,221486,3,0
0,0,0,0,6,7,11852,100325,0,0,0,0,0,238203,3,0
0,0,0,0,17,23,11853,100325,0,0,0,0,0,234298,3,0
0,0,0,0,22,13,11854,100325,0,0,0,0,0,179909,3,0
0,0,0,0,36,14,11855,100325,0,0,0,0,0,238458,3,0
0,0,0,0,14,15,11856,100325,0,0,0,0,0,234297,3,0
0,0,0,0,10,27,11857,100325,0,0,0,0,0,222912,3,0
0,0,0,0,7,25,11858,100325,0,0,0,0,0,242998,3,0
0,0,0,0,61,28,11859,100325,0,0,0,0,0,242152,3,0
0,0,0,0,4,28,11860,100325,0,0,0,0,0,156025,3,0
0,0,0,0,18,28,11861,100325,0,0,0,0,0,232105,3,0
0,0,0,0,25,28,11862,100325,0,0,0,0,0,238455,3,0
0,0,0,0,1,28,11863,100325,0,0,0,0,0,234288,3,0
0,0,0,0,11,28,11864,100325,0,0,0,0,0,232023,3,0
0,0,0,0,77,28,11865,100325,0,0,0,0,0,236216,3,0
0,0,0,0,9,28,11866,100325,0,0,0,0,0,202182,3,0
0,0,0,0,15,28,11867,100325,0,0,0,0,0,156017,3,0
0,0,0,0,38,28,11868,100325,0,0,0,0,0,240433,3,0
0,0,0,0,33,28,11869,100325,0,0,0,0,0,242150,3,0
0,0,0,0,24,28,11870,100325,0,0,0,0,0,242151,3,0
0,0,0,0,16,29,11871,100325,0,0,0,0,0,241613,3,0
0,0,0,0,34,29,11872,100325,0,0,0,0,0,242149,3,0
0,0,0,0,12,29,11873,100325,0,0,0,0,0,240297,3,0
0,0,0,0,1,0,11874,100765,0,0,0,0,0,180714,3,0
0,0,0,0,20,3,11875,100765,0,0,0,0,0,192146,3,0
0,0,0,0,5,4,11876,100765,0,0,0,0,0,179784,3,0
0,0,0,0,14,6,11877,100765,0,0,0,0,0,181786,3,0
0,0,0,0,31,7,11878,100765,0,0,0,0,0,186347,3,0
0,0,0,0,27,9,11879,100765,0,0,0,0,0,147782,3,0
0,0,0,0,7,11,11880,100765,0,0,0,0,0,197242,3,0
0,0,0,0,8,12,11881,100765,0,0,0,0,0,158133,3,0
0,0,0,0,4,16,11882,100765,0,0,0,0,0,157960,3,0
0,0,0,0,59,18,11883,100765,0,0,0,0,0,214092,3,0
0,0,0,0,9,25,11884,100765,0,0,0,0,0,187491,3,0
0,0,0,0,24,28,11885,100765,0,0,0,0,0,189795,3,0
0,0,0,0,23,28,11886,100765,0,0,0,0,0,187659,3,0
0,0,0,0,60,28,11887,100765,0,0,0,0,0,222368,3,0
0,0,0,0,33,28,11888,100765,0,0,0,0,0,205469,3,0
0,0,0,0,77,28,11889,100765,0,0,0,0,0,202630,3,0
0,0,0,0,96,28,11890,100765,0,0,0,0,0,233290,3,0
0,0,0,0,17,28,11891,100765,0,0,0,0,0,179515,3,0
0,0,0,0,18,28,11892,100765,0,0,0,0,0,198654,3,0
0,0,0,0,3,28,11893,100765,0,0,0,0,0,212054,3,0
0,0,0,0,36,28,11894,100765,0,0,0,0,0,228675,3,0
0,0,0,0,84,28,11895,100765,0,0,0,0,0,240082,3,0
0,0,0,0,30,28,11896,100765,0,0,0,0,0,233157,3,0
0,0,0,0,42,29,11897,100765,0,0,0,0,0,240081,3,0
0,0,0,0,28,29,11898,100765,0,0,0,0,0,150995,3,0
0,0,0,0,34,29,11899,100765,0,0,0,0,0,213354,3,0
0,0,0,0,57,0,11900,100767,0,0,0,0,0,213732,3,0
0,0,0,0,39,3,11901,100767,0,0,0,0,0,170923,3,0
0,0,0,0,2,4,11902,100767,0,0,0,0,0,219581,3,0
0,0,0,0,16,6,11903,100767,0,0,0,0,0,168326,3,0
0,0,0,0,23,7,11904,100767,0,0,0,0,0,187492,3,0
0,0,0,0,11,10,11905,100767,0,0,0,0,0,202642,3,0
0,0,0,0,19,23,11906,100767,0,0,0,0,0,147621,3,0
0,0,0,0,47,13,11907,100767,0,0,0,0,0,213160,3,0
0,0,0,0,8,15,11908,100767,0,0,0,0,0,187366,3,0
0,0,0,0,99,27,11909,100767,0,0,0,0,0,229218,3,0
0,0,0,0,12,25,11910,100767,0,0,0,0,0,180826,3,0
0,0,0,0,9,28,11911,100767,0,0,0,0,0,203757,3,0
0,0,0,0,30,28,11912,100767,0,0,0,0,0,188536,3,0
0,0,0,0,88,28,11913,100767,0,0,0,0,0,224719,3,0
0,0,0,0,14,28,11914,100767,0,0,0,0,0,229773,3,0
0,0,0,0,32,28,11915,100767,0,0,0,0,0,148212,3,0
0,0,0,0,25,28,11916,100767,0,0,0,0,0,204699,3,0
0,0,0,0,29,28,11917,100767,0,0,0,0,0,210468,3,0
0,0,0,0,3,28,11918,100767,0,0,0,0,0,223359,3,0
0,0,0,0,71,28,11919,100767,0,0,0,0,0,185373,3,0
0,0,0,0,98,28,11920,100767,0,0,0,0,0,233791,3,0
0,0,0,0,7,28,11921,100767,0,0,0,0,0,193897,3,0
0,0,0,0,66,28,11922,100767,0,0,0,0,0,220328,3,0
0,0,0,0,40,29,11923,100767,0,0,0,0,0,216371,3,0
0,0,0,0,37,29,11924,100767,0,0,0,0,0,228763,3,0
0,0,0,0,45,29,11925,100767,0,0,0,0,0,242595,3,0
0,0,0,0,27,29,11926,100767,0,0,0,0,0,245573,3,0
0,0,0,0,92,29,11927,100767,0,0,0,0,0,245572,3,0
0,0,0,0,71,0,11928,101047,0,0,0,0,0,232226,3,0
0,0,0,0,94,3,11929,101047,0,0,0,0,0,210136,3,0
0,0,0,0,26,4,11930,101047,0,0,0,0,0,244383,3,0
0,0,0,0,44,6,11931,101047,0,0,0,0,0,186648,3,0
0,0,0,0,23,7,11932,101047,0,0,0,0,0,216356,3,0
0,0,0,0,5,9,11933,101047,0,0,0,0,0,220948,3,0
0,0,0,0,29,11,11934,101047,0,0,0,0,0,244373,3,0
0,0,0,0,15,12,11935,101047,0,0,0,0,0,244369,3,0
0,0,0,0,7,16,11936,101047,0,0,0,0,0,225997,3,0
0,0,0,0,19,18,11937,101047,0,0,0,0,0,206411,3,0
0,0,0,0,41,25,11938,101047,0,0,0,0,0,244368,3,0
0,0,0,0,6,28,11939,101047,0,0,0,0,0,234201,3,0
0,0,0,0,8,28,11940,101047,0,0,0,0,0,244376,3,0
0,0,0,0,10,28,11941,101047,0,0,0,0,0,244374,3,0
0,0,0,0,9,28,11942,101047,0,0,0,0,0,206424,3,0
0,0,0,0,72,28,11943,101047,0,0,0,0,0,244384,3,0
0,0,0,0,43,28,11944,101047,0,0,0,0,0,244731,3,0
0,0,0,0,17,28,11945,101047,0,0,0,0,0,225474,3,0
0,0,0,0,30,28,11946,101047,0,0,0,0,0,244381,3,0
0,0,0,0,20,28,11947,101047,0,0,0,0,0,234126,3,0
0,0,0,0,99,28,11948,101047,0,0,0,0,0,225931,3,0
0,0,0,0,89,28,11949,101047,0,0,0,0,0,245396,3,0
0,0,0,0,1,28,11950,101047,0,0,0,0,0,244385,3,0
0,0,0,0,11,29,11951,101047,0,0,0,0,0,227862,3,0
0,0,0,0,18,29,11952,101047,0,0,0,0,0,244375,3,0
0,0,0,0,42,29,11953,101047,0,0,0,0,0,244380,3,0
0,0,0,0,46,29,11954,101047,0,0,0,0,0,244379,3,0
0,0,0,0,31,29,11955,101047,0,0,0,0,0,245131,3,0
0,0,0,0,30,0,11956,101059,0,0,0,0,0,142902,3,0
0,0,0,0,94,3,11957,101059,0,0,0,0,0,239717,3,0
0,0,0,0,5,4,11958,101059,0,0,0,0,0,239904,3,0
0,0,0,0,44,6,11959,101059,0,0,0,0,0,195861,3,0
0,0,0,0,31,7,11960,101059,0,0,0,0,0,201119,3,0
0,0,0,0,6,9,11961,101059,0,0,0,0,0,206413,3,0
0,0,0,0,21,11,11962,101059,0,0,0,0,0,200206,3,0
0,0,0,0,11,12,11963,101059,0,0,0,0,0,187754,3,0
0,0,0,0,7,16,11964,101059,0,0,0,0,0,188803,3,0
0,0,0,0,23,18,11965,101059,0,0,0,0,0,203279,3,0
0,0,0,0,10,25,11966,101059,0,0,0,0,0,243238,3,0
0,0,0,0,99,28,11967,101059,0,0,0,0,0,244389,3,0
0,0,0,0,74,28,11968,101059,0,0,0,0,0,228698,3,0
0,0,0,0,2,28,11969,101059,0,0,0,0,0,206427,3,0
0,0,0,0,22,28,11970,101059,0,0,0,0,0,229528,3,0
0,0,0,0,1,28,11971,101059,0,0,0,0,0,244584,3,0
0,0,0,0,88,28,11972,101059,0,0,0,0,0,211048,3,0
0,0,0,0,27,28,11973,101059,0,0,0,0,0,234701,3,0
0,0,0,0,4,28,11974,101059,0,0,0,0,0,206414,3,0
0,0,0,0,18,28,11975,101059,0,0,0,0,0,224811,3,0
0,0,0,0,50,28,11976,101059,0,0,0,0,0,224812,3,0
0,0,0,0,29,28,11977,101059,0,0,0,0,0,236345,3,0
0,0,0,0,55,28,11978,101059,0,0,0,0,0,237050,3,0
0,0,0,0,28,29,11979,101059,0,0,0,0,0,244497,3,0
0,0,0,0,9,29,11980,101059,0,0,0,0,0,186556,3,0
0,0,0,0,17,29,11981,101059,0,0,0,0,0,229526,3,0
0,0,0,0,20,29,11982,101059,0,0,0,0,0,237053,3,0
0,0,0,0,1,0,11983,110468,0,0,0,0,0,181256,3,0
0,0,0,0,14,3,11984,110468,0,0,0,0,0,180823,3,0
0,0,0,0,44,4,11985,110468,0,0,0,0,0,202451,3,0
0,0,0,0,4,6,11986,110468,0,0,0,0,0,138460,3,0
