firstnameid,lastnameid,playerjerseynameid,commonnameid,trait2,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,standingtackle,tattoobackneck,preferredposition3,longpassing,penalties,animfreekickstartposcode,animpenaltieskickstylecode,isretiring,longshots,gkdiving,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,vision,contractvaliduntil,animpenaltiesapproachcode,finishing,dribbling,slidingtackle,accessorycode3,accessorycolourcode1,headtypecode,sprintspeed,height,hasseasonaljersey,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,ballcontrol,shotpower,trait1,socklengthcode,weight,hashighqualityhead,gkglovetypecode,tattoorightarm,balance,gender,headassetid,gkkicking,internationalrep,animpenaltiesmotionstylecode,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,usercaneditname,attackingworkrate,finishingcode2,aggression,acceleration,headingaccuracy,iscustomized,eyebrowcode,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,defensiveworkrate,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,skintypecode,tattoorightneck,gkkickstyle,stamina,playerid,marking,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,skintonecode,shortstyle,overallrating,tattooleftneck,emotion,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,runningcode1,preferredposition4,volleys,accessorycolourcode2,facialhaircolorcode
20368,13459,20366,0,0,1,9,32,1,53,0,0,30,0,140,62,0,-1,34,47,0,0,0,25,10,59,31,26,80,5,0,58,60,30,2020,1,26,32,61,0,0,4001,65,186,0,10,59,58,152469,5,38,48,0,0,75,0,0,0,59,0,239890,10,1,0,41,31,1,4,0,1,0,59,48,63,0,1,0,1,13,9,0,0,0,158779,1,2,48,1,0,3,69,1,0,0,54,239890,60,0,6,0,1,2,0,60,0,3,0,0,0,30,0,4,0,0,-1,28,0,0
34410,34411,34412,0,0,1,9,42,1,50,0,0,37,0,126,67,0,-1,59,49,0,0,0,36,6,58,31,46,79,7,0,57,47,44,2020,1,37,57,63,0,0,2508,49,183,3,5,61,60,152419,10,55,57,128,0,75,0,0,0,61,0,239891,11,1,0,64,44,1,3,0,0,0,75,52,66,0,1,0,1,7,9,0,0,0,158779,1,2,48,1,0,2,64,0,0,0,44,239891,52,0,15,0,1,4,0,60,0,3,0,0,0,30,0,1,0,0,-1,39,0,0
28488,680,680,0,0,3,16,57,1,75,0,0,45,0,16,22,0,23,40,67,0,0,0,61,6,16,31,40,79,7,0,54,56,62,2020,1,64,67,19,0,0,10,84,172,0,25,32,265,152573,21,65,61,8448,2,65,0,0,0,78,0,239892,8,1,0,56,45,2,3,0,2,0,30,75,53,0,1,0,0,9,3,0,0,0,158779,1,1,48,2,0,4,58,1,0,0,54,239892,21,0,7,0,2,2,0,61,0,3,0,0,0,30,0,2,0,0,-1,53,0,0
4427,5652,5652,0,0,3,0,30,1,56,0,0,45,0,30,55,0,-1,41,27,0,0,0,25,13,54,31,44,69,7,0,48,36,33,2019,1,20,55,53,0,0,1526,64,180,0,-1,56,127,152006,3,54,32,0,2,70,0,0,0,66,0,239893,9,1,0,43,31,1,4,0,0,0,50,68,40,0,0,0,1,15,1,0,0,0,158647,1,0,50,1,0,3,59,0,0,0,53,239893,47,0,12,0,1,2,0,53,0,3,0,0,0,30,0,2,0,0,-1,27,0,2
22749,14575,14574,0,0,1,17,54,1,72,0,0,57,0,82,64,0,-1,59,50,0,0,0,48,8,61,31,66,77,11,0,64,64,58,2022,1,39,66,63,0,0,1024,75,177,1,16,65,267,151275,7,64,57,0,0,68,0,0,0,73,0,239894,6,1,0,65,40,2,2,0,2,0,70,71,57,0,2,0,1,6,9,0,0,0,158776,1,0,126,2,0,3,67,1,0,0,71,239894,62,0,11,0,2,9,0,66,0,2,0,0,0,30,0,1,0,0,-1,37,0,0
27445,8500,8487,27448,4096,6,0,59,1,72,0,0,57,0,57,31,0,12,44,63,0,0,0,59,12,23,31,62,80,5,0,53,60,58,2019,1,60,69,29,0,0,2004,70,175,3,18,47,137,151776,16,68,63,131072,2,70,0,0,0,83,0,239899,7,1,0,58,52,2,4,0,2,0,30,77,38,0,0,0,1,10,3,0,0,0,158628,1,0,45,1,0,3,52,0,0,0,42,239899,27,0,10,0,2,2,0,63,0,3,0,0,0,30,0,1,0,0,-1,52,0,0
23619,13547,13547,0,0,5,0,40,1,56,0,0,54,0,133,46,0,-1,57,39,0,0,0,52,7,39,31,55,75,15,0,60,61,66,2019,1,58,59,47,0,0,2008,71,195,3,25,80,48,151477,18,67,58,0,1,76,0,0,0,40,0,239901,13,1,0,64,47,1,4,0,0,0,37,64,64,0,2,0,1,6,1,0,0,0,158776,1,0,4,1,0,3,44,0,0,0,65,239901,45,0,14,0,1,2,0,63,0,3,0,0,0,30,0,4,0,0,-1,52,0,2
6276,14068,14068,0,0,3,8,27,1,49,0,0,44,0,16,70,0,-1,65,39,0,0,0,25,10,69,31,31,75,5,0,63,63,36,2020,1,51,56,73,0,0,1501,55,192,1,-1,86,265,149867,5,54,72,0,0,88,0,0,0,41,0,239904,7,1,0,67,21,1,4,0,0,0,74,64,75,0,0,0,1,9,4,0,0,0,158776,1,0,20,1,0,3,65,0,0,0,67,239904,68,0,9,0,1,2,0,72,0,3,0,0,0,30,0,5,0,0,-1,23,0,0
22009,7244,22009,0,0,1,16,66,1,70,0,0,64,0,28,13,0,-1,41,66,0,0,0,67,7,25,31,45,77,6,0,65,63,56,2022,1,74,65,20,0,0,1016,79,186,0,23,71,70,150813,25,62,70,0,2,81,0,0,0,66,0,239907,10,1,0,58,42,1,2,0,0,0,47,76,54,0,0,0,1,7,9,0,0,0,159178,1,0,117,2,0,3,62,1,0,0,63,239907,12,0,15,0,1,9,0,68,0,3,1,0,0,30,0,5,0,0,-1,55,0,0
28166,25985,25985,0,0,5,4,62,1,84,0,0,56,0,64,55,0,14,56,52,0,0,0,60,6,62,31,56,69,12,0,71,64,59,2019,1,55,61,48,0,0,3502,76,172,1,7,62,34,150232,3,62,64,0,0,68,0,0,0,83,0,239908,5,1,0,64,33,1,0,0,0,0,72,82,48,0,0,0,1,15,8,0,0,0,158788,1,0,21,1,0,3,81,0,0,0,87,239908,53,0,11,0,2,2,0,63,0,2,0,0,0,30,0,2,0,0,-1,47,0,3
6942,20876,20876,0,0,3,8,60,1,64,0,0,56,0,146,63,0,-1,57,37,0,0,0,58,9,57,31,48,72,14,0,63,60,54,2019,1,45,52,57,0,0,13,65,185,1,14,74,266,151083,10,54,70,0,0,73,0,0,0,60,0,239909,11,1,0,59,60,1,3,0,0,0,78,59,45,0,1,0,1,11,9,0,0,0,158788,1,2,21,1,0,2,60,0,0,0,81,239909,57,0,13,0,1,2,0,62,0,3,0,0,0,30,0,5,0,0,-1,35,0,2
154,3686,3686,0,0,12,12,39,1,57,0,0,58,0,1,17,0,-1,32,70,0,0,0,60,10,20,31,39,72,7,0,60,47,53,2021,1,66,59,20,0,0,1001,63,180,3,-1,61,54,151143,25,59,66,512,0,79,0,0,0,62,0,239910,14,1,0,52,40,1,3,0,0,0,31,61,61,0,0,0,1,10,9,0,0,0,158776,1,0,115,1,0,3,73,0,0,0,57,239910,14,0,9,0,1,8,0,62,0,3,0,0,0,30,0,2,0,0,-1,58,0,0
22939,20025,22940,22940,0,3,9,52,1,67,0,0,56,0,124,64,0,-1,43,43,0,0,0,36,11,66,31,68,76,11,0,62,55,49,2020,1,29,64,62,0,0,1528,75,178,0,-1,50,255,151080,3,65,58,0,0,68,0,0,0,70,0,239917,13,1,0,61,34,2,4,0,2,0,57,69,53,0,1,0,1,15,9,0,0,0,158776,1,0,38,1,0,3,68,0,0,0,68,239917,65,0,15,0,1,2,0,66,0,3,0,0,0,30,0,2,0,0,-1,33,0,2
1235,1520,1235,1235,0,1,6,54,1,75,0,0,60,0,1,20,0,-1,39,65,0,0,0,64,12,17,31,32,69,11,0,60,57,57,2020,1,64,68,20,0,0,1027,64,174,1,-1,65,82,150501,25,63,70,0,0,72,0,0,0,78,0,239918,13,1,0,50,41,2,2,0,0,0,30,61,62,0,0,0,1,7,9,0,0,0,158776,1,0,54,1,0,2,71,1,0,0,67,239918,19,0,8,0,1,9,0,64,0,3,0,0,0,30,0,2,0,0,-1,64,0,0
3938,28946,3963,3963,0,1,8,62,1,61,0,0,52,0,24,67,0,-1,45,41,0,0,0,34,10,64,31,61,67,5,0,61,54,44,2021,1,34,61,65,0,0,2003,60,180,3,-1,66,64,149720,7,66,55,0,0,73,0,0,0,66,0,239920,9,1,0,60,39,1,3,0,0,0,61,62,58,0,0,0,1,13,9,0,0,0,158776,1,0,54,2,0,2,61,0,0,0,63,239920,62,0,13,0,1,6,0,64,0,3,0,0,0,30,0,2,0,0,-1,35,0,0
12967,8458,12789,12789,0,1,4,58,1,89,0,0,66,0,16,39,0,-1,59,53,0,0,0,40,6,26,31,51,72,10,0,61,59,61,2021,1,47,73,41,0,1,3505,64,168,3,23,37,66,150953,18,72,72,0,0,63,0,0,0,89,0,239921,8,1,0,67,53,2,0,0,0,0,47,70,41,0,0,0,1,14,9,0,0,16,159167,1,0,38,1,0,3,56,0,0,0,55,239921,30,0,6,0,2,4,0,66,0,3,0,0,0,30,0,8,0,0,-1,53,0,0
23883,14299,14299,0,0,2,1,55,1,71,0,0,45,0,65,34,0,14,56,38,0,0,0,32,6,42,31,59,76,8,0,54,50,67,2019,1,42,64,31,0,0,1522,67,178,3,23,39,43,151835,18,64,40,0,0,65,0,0,0,72,0,239925,12,1,0,67,55,2,4,0,0,0,44,74,25,0,0,0,1,11,10,0,0,0,158776,1,0,21,1,0,3,68,0,0,0,67,239925,35,0,10,0,2,2,0,61,0,2,0,0,0,30,0,1,0,0,-1,31,0,3
8888,3776,3776,0,0,0,0,42,1,69,0,0,52,0,77,53,0,8,57,34,0,0,0,40,8,51,31,56,65,10,0,58,39,55,2021,1,42,55,49,0,0,4002,68,182,3,2,64,264,151110,14,60,55,0,2,70,0,0,0,69,0,239926,7,1,0,59,38,1,3,0,0,0,58,74,48,0,0,0,1,13,10,0,0,0,158777,1,0,13,2,0,3,65,0,0,0,70,239926,51,0,9,0,1,2,0,57,0,3,0,0,0,30,0,1,0,0,-1,42,0,2
20028,20290,20290,0,0,0,0,11,1,29,0,0,9,0,124,12,0,-1,18,20,0,0,0,10,53,7,0,11,67,60,0,59,38,33,2019,1,8,13,11,0,0,2008,32,184,3,-1,69,0,151888,0,16,18,0,0,72,0,5,0,47,0,239927,58,1,0,28,12,0,4,0,0,0,23,15,13,0,0,0,1,54,2,3,0,0,158776,1,0,13,1,0,3,63,0,0,1,26,239927,24,0,56,0,0,2,0,57,0,3,0,0,3,9,0,2,0,0,-1,10,0,2
26195,18883,18883,0,0,3,0,22,1,59,0,0,22,0,21,63,0,-1,50,30,0,0,0,25,10,64,31,28,69,8,0,59,62,39,2020,1,20,31,60,0,0,4003,68,188,3,-1,75,267,150382,5,44,42,0,0,79,0,0,0,53,0,239928,13,1,0,53,24,1,0,0,0,0,66,65,61,0,0,0,1,5,5,0,0,0,159141,1,0,21,1,0,4,72,0,0,0,64,239928,62,0,9,0,1,2,0,64,0,3,0,0,0,30,0,5,0,0,-1,22,0,2
6040,22024,22024,0,0,3,0,43,1,68,0,0,50,0,133,58,0,-1,60,42,0,0,0,43,6,54,31,40,67,7,0,56,52,55,2020,1,41,58,60,0,1,2,66,184,3,-1,69,117,150962,10,59,61,0,0,77,0,0,0,58,0,239930,5,1,0,63,39,1,4,0,0,0,54,64,57,0,1,0,1,11,1,0,0,16,158776,1,0,37,1,0,2,79,0,0,0,70,239930,56,0,13,0,1,2,0,60,0,3,0,0,0,30,0,2,0,0,-1,37,0,2
3845,15428,15428,0,0,3,0,40,1,59,0,0,58,0,133,47,0,-1,40,38,0,0,0,45,13,54,31,47,65,9,0,53,54,49,2021,1,58,64,48,0,0,2027,45,174,3,16,46,125,151706,27,57,56,0,0,70,0,0,0,79,0,239931,9,1,0,40,45,1,4,0,2,0,50,65,54,0,0,0,0,5,9,0,0,0,158045,1,0,55,2,0,3,62,0,0,0,49,239931,33,0,9,0,1,4,0,55,0,3,0,0,0,30,0,1,0,0,-1,20,0,2
19362,10107,10107,0,0,1,0,34,1,70,0,0,63,0,77,18,0,-1,56,57,0,0,0,55,10,18,31,32,78,14,0,58,55,53,2020,1,68,66,16,0,0,1502,71,174,3,-1,61,41,152028,25,67,64,0,0,64,0,0,0,72,0,239936,8,1,0,60,32,2,3,0,0,0,49,74,61,0,1,0,1,10,9,0,0,0,158411,1,0,55,1,0,3,71,0,0,0,68,239936,15,0,14,0,1,5,0,65,0,3,2,0,0,30,0,2,0,0,-1,50,0,0
2998,18142,18142,0,0,1,6,32,1,48,0,0,31,0,147,62,0,-1,53,42,0,0,0,34,13,53,31,38,73,6,0,57,50,36,2021,1,25,47,58,0,0,0,54,184,3,-1,62,60,152101,5,49,48,0,0,72,0,0,0,63,0,239940,10,1,0,55,29,1,3,0,0,0,53,56,62,0,1,0,1,12,9,0,0,0,158411,1,0,55,1,0,3,70,0,0,0,55,239940,61,0,14,0,1,4,0,60,0,3,2,0,0,30,0,1,0,0,-1,34,0,0
1601,29219,29219,0,0,1,0,41,1,59,0,0,29,0,141,49,0,-1,65,49,0,0,0,34,13,62,31,49,73,6,0,52,43,54,2021,1,36,55,64,0,0,1523,63,177,3,-1,41,55,151775,16,62,55,0,2,65,0,0,0,74,0,239942,5,1,0,68,45,1,4,0,0,0,59,53,60,0,1,0,1,8,9,0,0,0,158229,1,0,83,1,0,3,56,0,0,0,66,239942,54,0,14,0,1,6,0,56,0,3,2,0,0,30,0,1,0,0,-1,33,0,0
5359,9801,9801,0,0,1,6,44,1,59,0,0,51,0,22,19,0,-1,40,67,0,0,0,68,14,20,31,41,65,6,0,60,50,51,2021,1,67,61,18,0,0,22,59,178,3,-1,75,50,149543,25,63,63,0,0,75,0,0,0,70,0,239943,10,1,0,47,40,1,0,0,0,0,60,60,67,0,0,0,1,10,9,0,0,0,158776,1,0,83,1,0,4,69,2,0,0,53,239943,24,0,13,0,1,2,0,63,0,3,2,0,0,30,0,3,0,0,-1,50,0,0
22541,25783,25783,0,0,6,0,61,1,53,0,0,57,0,67,56,0,-1,62,44,0,0,0,74,8,44,31,59,74,10,0,49,62,56,2021,1,62,70,54,0,0,6,78,183,3,2,65,256,150487,12,63,75,0,0,80,0,0,0,62,0,239944,8,1,0,62,58,2,0,0,0,0,60,78,40,0,0,0,1,13,3,0,0,8,159202,1,0,17,1,0,3,71,0,0,0,73,239944,57,0,12,0,1,2,0,65,0,3,0,0,0,30,0,2,0,0,-1,43,0,2
8468,2929,2929,0,0,1,0,58,1,75,0,0,46,0,24,57,0,-1,66,56,0,0,0,60,10,56,31,53,70,10,0,61,66,64,2021,1,51,64,55,0,0,1506,73,164,1,-1,53,47,151782,14,67,62,0,0,66,0,0,0,91,0,239945,8,1,0,67,53,2,3,0,0,0,56,70,50,0,1,0,1,13,3,0,0,0,157864,1,0,83,1,0,4,51,0,0,0,35,239945,61,0,10,0,1,6,0,62,0,2,2,0,0,30,0,7,0,0,-1,52,0,0
12950,26822,26822,0,0,1,0,35,1,31,0,0,37,0,135,70,0,-1,50,48,0,0,0,38,14,67,31,37,69,13,0,59,49,30,2018,1,34,46,68,0,0,1501,44,179,4,-1,61,65,150978,5,51,45,0,1,76,0,0,0,62,0,239946,11,1,0,63,27,1,4,0,0,0,50,50,67,0,0,0,1,9,3,0,0,0,158776,1,0,83,1,0,2,68,0,0,0,40,239946,65,0,7,0,1,5,0,65,0,2,0,0,0,30,0,2,0,0,-1,29,0,0
22542,17790,17790,0,0,1,0,47,1,33,0,0,39,0,24,57,0,-1,59,52,0,0,0,51,7,56,31,44,71,9,0,58,51,47,2018,1,37,60,58,0,0,13,38,179,0,-1,60,24,153140,10,65,58,0,0,78,0,0,0,61,0,239947,12,1,0,66,49,1,3,0,1,0,61,34,55,0,1,0,1,13,3,0,0,0,158776,1,0,83,1,0,2,62,0,0,0,32,239947,57,0,14,0,1,4,0,59,0,2,0,0,0,30,0,1,0,0,-1,38,0,0
23331,22313,22313,0,0,1,0,48,1,67,0,0,59,0,61,28,0,-1,41,58,0,0,0,43,12,19,31,67,78,10,0,54,54,51,2018,1,64,73,26,0,0,1502,75,175,1,16,52,48,151778,27,67,67,0,2,71,0,0,0,66,0,239948,15,1,0,55,48,2,3,0,2,0,29,79,37,0,1,0,0,10,3,0,0,0,158776,1,0,83,2,0,3,47,0,0,0,51,239948,27,0,14,0,1,5,0,64,0,3,0,0,0,30,0,2,0,0,-1,49,0,0
20813,22619,21607,21607,0,1,4,48,1,62,0,0,59,0,140,66,0,-1,73,52,0,0,0,62,13,64,31,58,80,9,0,71,69,68,2020,1,38,68,61,0,0,5,59,183,3,10,67,60,151429,14,71,63,98304,2,69,0,0,0,61,0,239950,9,1,0,71,50,2,3,0,2,0,68,64,60,0,1,0,1,12,3,0,0,0,158045,1,0,38,1,0,3,65,0,0,0,76,239950,67,0,14,0,1,4,0,70,0,2,0,0,0,30,0,2,0,0,-1,34,0,0
9796,2074,9056,0,0,1,0,40,1,58,0,0,55,0,39,68,0,-1,41,49,0,0,0,44,11,61,31,51,73,7,0,62,52,45,2020,1,36,64,68,0,0,3502,56,174,0,2,59,168,151011,3,57,49,0,0,65,0,0,0,65,0,239951,7,1,0,42,35,1,0,0,0,0,62,72,51,0,0,0,1,5,3,0,0,0,158782,1,0,52,1,0,3,69,0,0,0,66,239951,61,0,9,0,1,4,0,62,0,3,0,0,0,30,0,2,0,0,-1,35,0,0
29165,13880,13880,0,0,1,6,28,1,46,0,0,32,0,133,64,0,-1,37,50,0,0,0,26,12,60,31,34,68,11,0,55,55,35,2020,1,26,29,62,0,0,12,52,190,3,-1,75,54,150927,5,39,42,0,0,75,0,0,0,51,0,239952,13,1,0,39,37,1,4,0,0,0,48,59,57,0,0,0,1,5,9,0,0,0,159150,1,0,23,1,0,2,74,0,0,0,64,239952,58,0,14,0,1,4,0,60,0,3,0,0,0,30,0,4,0,0,-1,29,0,0
15488,22627,15480,16188,4096,1,0,54,1,57,0,0,73,0,82,20,0,-1,47,72,0,0,0,66,12,14,31,58,84,12,0,62,59,58,2023,1,69,74,18,0,0,1501,84,181,3,16,66,255,151868,25,70,65,0,2,80,0,0,0,60,0,239953,11,1,0,58,37,2,4,0,2,0,31,78,54,0,2,0,1,7,3,0,0,0,159141,1,1,54,1,0,3,72,0,0,0,58,239953,33,0,14,0,2,6,0,69,0,3,0,0,0,30,0,2,0,0,-1,58,0,0
18826,3413,3413,0,0,1,1,43,1,78,0,0,57,0,28,22,0,-1,45,65,0,0,0,57,9,23,31,37,85,11,0,61,50,48,2021,1,66,71,18,0,0,3003,80,180,3,-1,64,136,152764,25,70,68,0,0,65,0,0,0,65,0,239956,14,1,0,56,39,2,2,0,2,0,28,84,59,0,0,0,1,15,3,0,0,0,158776,1,0,34,1,0,4,91,1,0,0,59,239956,29,0,6,0,2,8,0,66,0,3,1,0,0,30,0,2,0,0,-1,54,0,0
23883,12244,12244,0,0,0,0,44,1,66,0,0,56,0,124,66,0,-1,66,54,0,0,0,63,13,64,31,55,70,13,0,60,59,53,2019,1,50,65,64,0,0,21,66,175,3,-1,65,34,150000,10,68,66,0,0,67,0,0,0,68,0,239957,11,1,0,72,59,2,0,0,0,0,56,67,57,0,2,0,1,11,1,0,0,0,158789,1,0,21,1,0,3,63,0,0,0,67,239957,67,0,8,0,1,2,0,66,0,3,2,0,0,30,0,2,0,0,-1,46,0,1
19375,15383,15383,0,0,0,0,54,1,71,0,0,42,0,116,52,0,-1,60,52,0,0,0,36,14,40,31,53,65,9,0,51,49,63,2019,1,39,58,55,0,0,2017,67,177,3,10,46,25,151560,14,60,55,262144,0,66,0,0,0,77,0,239958,11,1,0,63,58,1,0,0,2,0,48,72,47,0,2,0,1,11,1,0,0,0,158790,1,0,34,1,0,3,51,0,0,0,50,239958,25,0,12,0,1,2,0,57,0,3,2,0,0,30,0,2,0,0,-1,53,0,1
11932,13247,13247,0,0,3,0,39,1,73,0,0,60,0,137,22,0,-1,63,57,0,0,0,54,12,23,31,58,70,10,0,53,60,55,2019,1,62,63,25,0,1,3503,77,176,3,12,50,255,151096,16,62,59,0,0,69,0,0,0,73,0,239962,11,1,0,66,35,2,3,0,2,0,27,75,36,0,1,0,1,8,8,0,0,16,158783,1,0,10,1,0,3,48,0,0,0,67,239962,40,0,8,0,2,2,0,64,0,2,0,0,0,30,0,1,0,0,-1,44,0,2
12147,26839,26839,0,0,1,0,37,1,67,0,0,62,0,63,13,0,-1,33,63,0,0,0,46,9,15,31,31,79,10,0,58,56,49,2021,1,62,62,19,0,0,1021,65,188,3,-1,73,53,152338,25,59,55,0,2,80,0,0,0,49,0,239965,14,1,0,41,30,1,2,0,0,0,43,62,55,0,0,0,1,7,9,0,0,0,158768,1,0,56,2,0,3,56,0,0,0,52,239965,50,0,14,0,2,9,0,60,0,3,2,0,0,30,0,4,0,0,-1,43,0,0
20741,23383,20728,20728,0,1,0,71,1,79,0,0,62,0,82,37,0,-1,65,58,0,0,0,64,13,41,31,63,86,12,0,64,70,66,2023,1,58,76,31,0,0,1523,78,174,3,-1,71,185,153140,12,74,64,0,0,75,0,0,0,85,0,239970,10,1,0,68,54,3,4,0,0,0,45,83,45,0,0,0,1,13,9,0,0,0,159141,1,0,54,1,0,2,70,0,0,0,72,239970,24,0,15,0,3,4,0,71,0,2,0,0,0,30,0,2,0,0,-1,57,0,0
15882,21357,21357,0,0,6,15,16,1,34,0,0,15,0,151,65,0,-1,27,13,0,0,0,18,12,66,31,21,65,15,0,56,64,12,2020,1,15,25,62,0,0,1524,29,188,4,-1,68,110,150400,5,28,28,0,0,85,0,0,0,52,0,239972,9,1,0,47,14,1,4,0,0,0,62,36,54,0,2,0,1,12,9,0,0,0,158831,1,0,27,1,0,2,62,0,0,0,55,239972,60,0,8,0,1,2,0,60,0,2,0,0,0,30,0,5,0,0,-1,13,0,2
12322,1929,1929,0,0,5,0,39,1,80,0,0,74,0,93,17,0,-1,34,55,0,0,0,58,14,16,31,36,88,11,0,73,58,57,2020,1,74,69,20,0,0,4003,68,184,3,-1,65,176,153140,25,69,66,0,0,78,1,0,0,71,0,239981,10,1,0,50,38,2,0,0,0,0,31,71,63,0,0,0,1,12,6,0,0,9,158776,1,0,21,1,0,3,59,0,0,0,57,239981,18,0,7,0,2,2,0,69,0,3,0,0,0,30,0,1,0,0,-1,65,0,3
1095,20911,20911,0,0,1,8,26,0,62,0,0,20,0,28,65,0,-1,28,31,0,0,0,18,9,61,31,20,70,14,0,41,38,27,2020,1,12,24,57,0,0,5002,64,185,3,3,69,54,151336,5,32,34,0,0,73,0,0,0,59,0,239984,9,1,0,32,25,1,3,0,0,0,48,52,52,0,0,0,1,11,9,0,0,0,159117,1,2,50,1,0,2,70,0,0,0,62,239984,58,0,7,0,1,6,0,58,0,3,0,0,0,30,0,6,0,0,-1,27,0,0
3845,26352,3847,3847,0,1,4,44,0,60,0,0,42,0,151,61,0,-1,56,49,0,0,0,36,7,62,31,47,73,9,0,55,51,53,2019,1,39,55,60,0,0,2017,70,182,0,10,66,67,151464,5,57,59,0,0,77,0,0,0,63,0,239985,12,1,0,60,45,1,0,0,0,0,62,71,55,0,0,0,1,11,9,0,0,0,158776,1,0,45,1,0,3,68,0,0,0,66,239985,55,0,11,0,1,4,0,61,0,3,0,0,0,30,0,2,0,0,-1,42,0,0
12416,1285,12392,12392,0,3,4,46,1,62,0,0,45,0,39,63,0,-1,63,48,0,0,0,49,13,52,31,48,78,14,0,57,63,66,2019,1,48,57,59,0,0,2022,64,182,3,10,69,46,151867,14,64,59,262144,0,78,0,0,0,63,0,239986,7,1,0,66,53,1,4,0,0,0,65,57,55,0,0,0,1,13,9,0,0,0,158776,1,0,45,2,0,3,70,0,0,0,70,239986,59,0,10,0,2,4,0,62,0,2,0,0,0,30,0,2,0,0,-1,36,0,0
25892,26911,26911,0,0,1,1,33,1,70,0,0,41,0,2,58,0,7,36,33,0,0,0,26,8,54,31,42,70,9,0,53,46,39,2018,1,20,38,56,0,0,1001,74,192,3,3,72,56,151652,5,30,33,0,0,78,0,0,0,56,0,239989,12,1,0,35,32,1,3,0,0,0,64,72,53,0,0,0,1,14,3,0,0,0,158793,1,0,79,1,0,3,68,0,0,0,58,239989,56,0,14,0,1,6,0,57,0,3,0,0,0,30,0,4,0,0,-1,22,0,0
26249,3881,3881,0,0,6,0,46,1,63,0,0,30,0,141,62,0,-1,53,39,0,0,0,53,10,56,31,39,62,11,0,50,42,44,2019,1,37,42,59,0,0,2502,56,190,0,-1,85,256,149508,5,51,51,0,0,90,0,0,0,51,0,239990,10,1,0,54,54,1,0,0,0,0,73,61,64,0,2,0,1,7,3,0,0,0,158794,1,2,14,2,0,3,71,0,0,0,83,239990,48,0,6,0,1,2,0,62,0,3,0,0,0,30,0,6,0,0,-1,29,0,2
297,22741,22741,0,0,1,0,10,1,55,0,0,15,0,57,10,0,-1,19,15,0,0,0,20,59,20,31,13,74,63,0,44,39,25,2021,1,17,12,12,0,0,0,52,188,1,-1,69,57,151703,0,21,23,0,2,87,0,1,0,39,0,239993,53,1,0,19,11,0,3,0,0,0,17,51,13,0,0,0,1,58,3,0,0,0,158229,1,0,95,1,0,3,45,0,0,0,45,239993,12,0,59,0,0,5,0,59,0,3,0,0,0,30,0,5,0,0,-1,20,0,0
20421,16199,16199,0,0,1,0,54,1,69,0,0,46,0,133,48,0,-1,74,55,0,0,0,47,8,30,31,47,77,8,0,55,61,59,2018,1,49,67,58,0,0,2013,73,168,3,14,33,51,151661,16,59,59,0,0,61,0,0,0,70,0,239995,8,1,0,70,54,1,3,0,2,0,47,69,46,0,1,0,1,7,3,0,0,0,158776,1,0,83,2,0,3,53,0,0,0,66,239995,40,0,9,0,1,6,0,62,0,2,0,0,0,30,0,7,0,0,-1,48,0,0
22056,2009,2008,22054,0,1,0,44,1,69,0,0,64,0,63,18,0,-1,43,61,0,0,0,55,9,25,31,39,77,11,0,59,61,52,2021,1,64,60,15,0,0,529,73,187,1,-1,68,58,151794,25,63,60,0,2,78,0,0,0,52,0,239997,7,1,0,63,36,1,3,0,2,0,42,70,65,0,1,0,1,9,9,0,0,8,158776,1,0,45,1,0,3,69,0,0,0,61,239997,19,0,9,0,2,4,0,64,0,3,2,0,0,30,0,4,0,0,-1,47,0,0
20817,18426,20833,20833,2097152,3,4,10,1,30,0,0,8,0,105,14,0,-1,15,13,0,0,0,5,69,8,31,12,77,67,0,68,34,50,2022,1,9,5,12,0,0,4001,30,189,1,-1,53,67,151333,0,16,25,0,0,76,0,4,0,38,0,239999,59,1,0,29,12,0,4,0,0,0,28,29,14,0,0,0,1,58,9,1,0,0,158045,1,0,38,1,0,3,64,0,0,3,19,239999,14,0,59,0,0,4,0,65,0,3,0,0,0,30,0,5,0,0,-1,9,0,2
7631,292,292,0,0,3,6,56,1,74,0,0,53,0,100,29,0,-1,54,52,0,0,0,62,12,30,31,55,80,11,0,51,56,64,2021,1,65,64,24,0,0,1509,61,183,3,-1,54,266,152475,18,64,59,0,0,73,0,0,0,71,0,240000,13,1,0,64,55,2,0,0,0,0,49,65,50,0,1,0,1,10,3,0,0,0,158776,1,0,21,2,0,3,55,0,0,0,48,240000,31,0,7,0,3,2,0,63,0,3,0,0,0,30,0,1,0,0,-1,52,0,2
